Stop_ID,FIPS,mix_x,max_x,min_y,max_y
1_71678,530330233001019,-122.132477,-122.115712,47.588993,47.598137
1_70022,530330217004010,-122.249751,-122.248138,47.758162,47.759989
1_1600,530330085001009,-122.330691,-122.328331,47.604875,47.607198
1_20690,530330056005016,-122.395709,-122.394237,47.635184,47.635928
1_53390,530330284022010,-122.282947,-122.278792,47.451172,47.452856
1_27970,530330005003018,-122.363234,-122.360817,47.708741,47.709695
1_16210,530330206004000,-122.337715,-122.33498,47.761439,47.763271
1_50170,530330285001003,-122.327512,-122.323784,47.457782,47.459659
1_1619,530330072001059,-122.339616,-122.337746,47.61439,47.615824
1_1610,530330081002045,-122.330783,-122.329365,47.601714,47.602541
1_70031,530330236011018,-122.174933,-122.16949,47.612264,47.614564
1_70032,530330236012011,-122.183718,-122.174867,47.609986,47.614581
1_70033,530330236011018,-122.174933,-122.16949,47.612264,47.614564
1_70039,530330236012021,-122.174763,-122.169391,47.603057,47.605883
1_70034,530330236013011,-122.169405,-122.167357,47.607265,47.609991
1_60780,530330290041017,-122.300009,-122.291926,47.37573,47.379258
1_70035,530330236012019,-122.174902,-122.169405,47.609991,47.612279
1_53371,530330284021007,-122.289031,-122.280655,47.454589,47.456301
1_21765,530330093001037,-122.325972,-122.322756,47.588225,47.592432
1_70040,530330220013015,-122.19172,-122.187455,47.737883,47.745179
1_52290,530330279001012,-122.346959,-122.344513,47.46947,47.470403
1_1630,530330072001062,-122.339159,-122.337441,47.61298,47.61439
1_60760,530330290042008,-122.303756,-122.29763,47.368654,47.372643
1_50150,530330280001014,-122.331387,-122.323415,47.459651,47.463286
1_60747,530330300042003,-122.311282,-122.302653,47.351993,47.357944
1_60748,530330300042003,-122.311282,-122.302653,47.351993,47.357944
1_70060,530330220011011,-122.198345,-122.193207,47.733037,47.737983
1_60752,530330300035004,-122.309417,-122.294083,47.357899,47.369093
1_60750,530330300035004,-122.309417,-122.294083,47.357899,47.369093
1_49595,530330268013008,-122.346145,-122.344791,47.508368,47.510215
1_49592,530330268011006,-122.345047,-122.341987,47.50808,47.512048
1_19390,530330071001004,-122.369247,-122.362697,47.622112,47.626633
1_21730,530330093003219,-122.321396,-122.320507,47.584567,47.585558
1_49599,530330264002012,-122.310438,-122.305078,47.495782,47.499298
1_70070,530330220034000,-122.20198,-122.195185,47.730699,47.733045
1_70080,530330220034007,-122.201971,-122.197991,47.728951,47.730881
1_49586,530330265002024,-122.345176,-122.34227,47.512011,47.51389
1_49585,530330265002025,-122.346447,-122.345047,47.51199,47.513824
1_49580,530330264002012,-122.310438,-122.305078,47.495782,47.499298
1_19380,530330071001004,-122.369247,-122.362697,47.622112,47.626633
1_53336,530330256011013,-122.160446,-122.156933,47.478394,47.480009
1_53338,530330256011013,-122.160446,-122.156933,47.478394,47.480009
1_53333,530330256012005,-122.169481,-122.16416,47.478115,47.484959
1_21720,530330093003221,-122.321398,-122.32025,47.583003,47.58372
1_53332,530330256012005,-122.169481,-122.16416,47.478115,47.484959
1_53334,530330256011014,-122.162891,-122.160011,47.478082,47.479131
1_49588,530330265002020,-122.345355,-122.344077,47.513824,47.516332
1_49572,530330268012009,-122.339065,-122.333686,47.49939,47.500415
1_49571,530330268023000,-122.339092,-122.333698,47.496663,47.499488
1_49574,530330268011016,-122.342039,-122.339148,47.506628,47.508154
1_70090,530330220034009,-122.202511,-122.198963,47.726005,47.72907
1_49576,530330268011019,-122.344702,-122.341924,47.506581,47.507185
1_50190,530330285001025,-122.327567,-122.324944,47.454118,47.457848
1_49577,530330268021001,-122.34466,-122.339054,47.499355,47.50664
1_49561,530330270001002,-122.323187,-122.320542,47.49948,47.503049
1_49565,530330270003007,-122.32849,-122.326518,47.495852,47.499471
1_49564,530330270003001,-122.329837,-122.32649,47.499467,47.503115
1_49563,530330270003000,-122.326518,-122.324901,47.499465,47.502715
1_49562,530330264004025,-122.325222,-122.323148,47.502731,47.508594
1_19360,530330032003005,-122.390122,-122.387589,47.669456,47.670189
1_60790,530330290041010,-122.298324,-122.291779,47.379086,47.386521
1_49568,530330270003002,-122.332378,-122.329716,47.499474,47.503141
1_49566,530330270003001,-122.329837,-122.32649,47.499467,47.503115
1_1690,530330072003007,-122.3489,-122.347107,47.616577,47.617794
1_49567,530330270003006,-122.329794,-122.32831,47.495839,47.499474
1_21740,530330093001046,-122.323502,-122.321394,47.586193,47.588249
1_60810,530330289023003,-122.298436,-122.29714,47.400935,47.404529
1_18210,530330059001029,-122.364867,-122.360879,47.650405,47.651636
1_1590,530330081002025,-122.332258,-122.330495,47.60466,47.605837
1_65044,530330234042012,-122.084326,-122.078889,47.555626,47.558003
1_65048,530330322083044,-122.069068,-122.058704,47.54944,47.551987
1_50100,530330280003016,-122.327033,-122.323439,47.466905,47.468741
1_65049,530330322083044,-122.069068,-122.058704,47.54944,47.551987
1_65042,530330234042012,-122.084326,-122.078889,47.555626,47.558003
1_60806,530330303141003,-122.332386,-122.316202,47.302344,47.310914
1_60808,530330303141003,-122.332386,-122.316202,47.302344,47.310914
1_18220,530330060004003,-122.360881,-122.359093,47.650416,47.650827
1_60821,530330303141007,-122.322964,-122.313387,47.300667,47.311667
1_1580,530330081002037,-122.334479,-122.332716,47.603731,47.604909
1_60817,530330303141005,-122.326309,-122.321303,47.302404,47.305488
1_60815,530330303141010,-122.331404,-122.325008,47.299813,47.305048
1_21700,530330093003080,-122.321402,-122.319243,47.577742,47.583015
1_21710,530330093003079,-122.321399,-122.319941,47.581034,47.581883
1_60800,530330289025000,-122.297523,-122.293193,47.392529,47.400935
1_18200,530330059001030,-122.368088,-122.364463,47.650831,47.652327
1_50140,530330280001015,-122.32867,-122.326322,47.461915,47.463279
1_65000,530330249023001,-122.122941,-122.121643,47.569065,47.572351
1_50145,530330280001013,-122.323784,-122.31823,47.459628,47.463286
1_18250,530330060004018,-122.354504,-122.351399,47.646883,47.64777
1_55510,530330118004008,-122.274331,-122.27101,47.519045,47.522359
1_60850,530330288021026,-122.296355,-122.292716,47.422683,47.426857
1_65010,530330250031000,-122.121568,-122.112747,47.568328,47.572363
1_50130,530330280001018,-122.333943,-122.330652,47.459669,47.463281
1_18260,530330060002018,-122.349577,-122.347281,47.642971,47.645642
1_65014,530330250032001,-122.10688,-122.098953,47.563018,47.568845
1_65015,530330250033000,-122.099107,-122.098244,47.562705,47.564911
1_55500,530330118004008,-122.274331,-122.27101,47.519045,47.522359
1_60860,530330288021013,-122.295691,-122.283425,47.42754,47.430805
1_50120,530330280003019,-122.329339,-122.326362,47.4669,47.468727
1_57990,530330297002005,-122.230308,-122.226739,47.370104,47.375223
1_17180,530330036004014,-122.329465,-122.328279,47.677511,47.678357
1_60830,530330288023005,-122.298209,-122.293675,47.408206,47.412912
1_50125,530330279003000,-122.337662,-122.333914,47.462392,47.463281
1_18230,530330060004004,-122.360884,-122.35768,47.64954,47.650425
1_65020,530330250032007,-122.113734,-122.10688,47.566684,47.570265
1_65038,530330234041014,-122.096674,-122.086213,47.559124,47.564575
1_65039,530330234041017,-122.08778,-122.085249,47.558213,47.559143
1_50110,530330280003019,-122.329339,-122.326362,47.4669,47.468727
1_65036,530330234041014,-122.096674,-122.086213,47.559124,47.564575
1_18240,530330060004015,-122.357688,-122.354495,47.64777,47.648658
1_65034,530330234041014,-122.096674,-122.086213,47.559124,47.564575
1_60840,530330288024004,-122.297292,-122.288658,47.415434,47.41908
1_65030,530330234041008,-122.099657,-122.0938,47.562445,47.567808
1_16270,530330210005014,-122.336421,-122.334648,47.746885,47.748719
1_85280,530330220051008,-122.197082,-122.196379,47.714853,47.718483
1_5930,530330035003017,-122.355386,-122.354406,47.668429,47.669108
1_56440,530330261003000,-122.248971,-122.240021,47.489999,47.497784
1_58580,530330314003011,-122.010897,-122.000214,47.206561,47.213804
1_17160,530330036004004,-122.325714,-122.324541,47.679026,47.679815
1_18295,530330060001015,-122.346864,-122.344154,47.639576,47.642281
1_57962,530330297004030,-122.229937,-122.227241,47.365515,47.367335
1_57960,530330297004033,-122.229924,-122.227223,47.36334,47.366016
1_5940,530330035003026,-122.355397,-122.354417,47.667072,47.667753
1_16280,530330210005017,-122.336174,-122.33459,47.745061,47.746889
1_85290,530330220051011,-122.193636,-122.191237,47.714829,47.718465
1_58570,530330314003027,-122.005421,-122.002872,47.206573,47.207836
1_17170,530330036004008,-122.326838,-122.32499,47.677853,47.679024
1_57950,530330305032015,-122.229173,-122.225119,47.351241,47.353795
1_16250,530330206003003,-122.34025,-122.334772,47.750534,47.755992
1_390,530330092002034,-122.330278,-122.32968,47.599196,47.599846
1_5960,530330049001006,-122.355418,-122.353961,47.664304,47.66516
1_58560,530330314003026,-122.001543,-122.00021,47.20658,47.207358
1_17140,530330036002021,-122.32749,-122.325884,47.681139,47.682229
1_18270,530330060001011,-122.347223,-122.344398,47.640323,47.644495
1_57940,530330305032015,-122.229173,-122.225119,47.351241,47.353795
1_16260,530330206003010,-122.337446,-122.334701,47.748714,47.750537
1_58550,530330314003020,-121.99888,-121.997478,47.206585,47.207677
1_55593,530330110013006,-122.280779,-122.278911,47.533369,47.536147
1_55590,530330110013032,-122.280701,-122.278305,47.53153,47.532184
1_57930,530330305032005,-122.225551,-122.206535,47.340925,47.353874
1_56480,530330261004000,-122.236502,-122.230403,47.486409,47.488307
1_5980,530330049005006,-122.355443,-122.353982,47.661399,47.662141
1_17120,530330027002020,-122.329369,-122.3283,47.683239,47.685056
1_52200,530330276001000,-122.352627,-122.349644,47.48657,47.48843
1_57920,530330305032005,-122.225551,-122.206535,47.340925,47.353874
1_56470,530330261003015,-122.23579,-122.235035,47.488291,47.488661
1_20600,530330056003019,-122.411239,-122.409618,47.640683,47.642199
1_55589,530330117001005,-122.280607,-122.277944,47.527881,47.529218
1_55583,530330117001012,-122.279104,-122.276405,47.52325,47.524284
1_5990,530330049004004,-122.355457,-122.354382,47.65896,47.660222
1_57912,530330305031002,-122.222306,-122.219237,47.333867,47.338414
1_57915,530330305031000,-122.222316,-122.220111,47.340197,47.342708
1_16290,530330210005018,-122.33595,-122.334541,47.743251,47.745065
1_85260,530330220051023,-122.207761,-122.205712,47.717033,47.718492
1_14035,530330080011007,-122.350618,-122.348825,47.615247,47.616465
1_57910,530330305031003,-122.222086,-122.219237,47.331786,47.333876
1_54448,530330256011001,-122.164174,-122.158587,47.48335,47.488579
1_54449,530330256011001,-122.164174,-122.158587,47.48335,47.488579
1_14038,530330070002002,-122.361936,-122.360623,47.624597,47.625852
1_56460,530330261003007,-122.238334,-122.235629,47.488307,47.489934
1_20610,530330056003024,-122.409982,-122.409436,47.640178,47.640619
1_55578,530330117001015,-122.279542,-122.277029,47.521903,47.523312
1_17100,530330027002017,-122.331653,-122.330423,47.685069,47.686886
1_85270,530330220051014,-122.203089,-122.197002,47.714855,47.71849
1_85271,530330220051014,-122.203089,-122.197002,47.714855,47.71849
1_57900,530330305031022,-122.22156,-122.219417,47.326445,47.328403
1_42420,530330303082003,-122.360944,-122.351966,47.310042,47.315171
1_56450,530330261003000,-122.248971,-122.240021,47.489999,47.497784
1_20620,530330056003025,-122.410337,-122.407063,47.638138,47.640279
1_360,530330081001034,-122.334941,-122.333174,47.602554,47.603731
1_17110,530330027002015,-122.329392,-122.328308,47.685044,47.68686
1_361,530330081001035,-122.334283,-122.332521,47.60172,47.603018
1_56490,530330261004001,-122.232958,-122.22763,47.484564,47.486441
1_42500,530330303113000,-122.367413,-122.360944,47.311422,47.315192
1_85110,530330267004000,-122.368349,-122.365786,47.505499,47.508209
1_19210,530330031002002,-122.391944,-122.390866,47.689001,47.690572
1_200,530330081003001,-122.340924,-122.339212,47.608819,47.610171
1_49410,530330273004020,-122.313755,-122.307498,47.483108,47.484145
1_27880,530330005003000,-122.367721,-122.366367,47.719667,47.721486
1_70100,530330220033002,-122.207807,-122.20191,47.723859,47.727907
1_85100,530330266002007,-122.368502,-122.365837,47.510006,47.514095
1_49400,530330273004018,-122.314086,-122.307514,47.481344,47.483216
1_27890,530330005002015,-122.366377,-122.364989,47.717832,47.719667
1_42520,530330303113010,-122.363905,-122.360932,47.309285,47.311204
1_52353,530330316032071,-122.004416,-122.003605,47.309365,47.31043
1_52352,530330316032071,-122.004416,-122.003605,47.309365,47.31043
1_52351,530330316032070,-122.004005,-122.002735,47.3087,47.31084
1_20760,530330080012007,-122.348748,-122.347008,47.614137,47.615359
1_220,530330080021005,-122.345215,-122.343054,47.611835,47.613269
1_49430,530330273004013,-122.313385,-122.307213,47.484947,47.488624
1_58730,530330312022005,-122.164272,-122.155039,47.275023,47.280541
1_27860,530330005001006,-122.367872,-122.366345,47.723287,47.725099
1_20750,530330080011007,-122.350618,-122.348825,47.615247,47.616465
1_49420,530330273004013,-122.313385,-122.307213,47.484947,47.488624
1_51191,530330279004010,-122.347195,-122.345812,47.45793,47.459724
1_58740,530330312022001,-122.165841,-122.160629,47.279442,47.282913
1_70130,530330222022000,-122.215745,-122.207756,47.714916,47.718488
1_16104,530330203005004,-122.346225,-122.341743,47.774154,47.777794
1_58750,530330311005002,-122.175041,-122.165841,47.281477,47.286394
1_27840,530330005001015,-122.366345,-122.360942,47.725075,47.728721
1_58752,530330311001014,-122.181682,-122.171068,47.286376,47.292287
1_58754,530330311001014,-122.181682,-122.171068,47.286376,47.292287
1_16103,530330203005003,-122.341751,-122.340648,47.774435,47.774551
1_16102,530330203005003,-122.341751,-122.340648,47.774435,47.774551
1_16101,530330203005004,-122.346225,-122.341743,47.774154,47.777794
1_16100,530330203005004,-122.346225,-122.341743,47.774154,47.777794
1_70140,530330222022002,-122.209551,-122.20778,47.713275,47.715275
1_58760,530330311003009,-122.189525,-122.186783,47.288237,47.291883
1_5910,530330035003006,-122.355365,-122.354387,47.67115,47.671831
1_70110,530330220033006,-122.207791,-122.204051,47.720296,47.724044
1_71520,530330229024008,-122.106654,-122.101151,47.640861,47.646126
1_58770,530330311003010,-122.192464,-122.189511,47.288237,47.289873
1_27820,530330005001015,-122.366345,-122.360942,47.725075,47.728721
1_58779,530330291021005,-122.29068,-122.2877,47.386541,47.391585
1_16120,530330203005004,-122.346225,-122.341743,47.774154,47.777794
1_5900,530330035002037,-122.355357,-122.354376,47.672484,47.673186
1_70120,530330220033006,-122.207791,-122.204051,47.720296,47.724044
1_6990,530330004011009,-122.348143,-122.344978,47.723217,47.726914
1_58782,530330291011028,-122.290151,-122.286514,47.390653,47.393755
1_58781,530330291011022,-122.276392,-122.264166,47.378149,47.400705
1_58780,530330311004012,-122.208054,-122.192108,47.288361,47.30101
1_16112,530330203005002,-122.341749,-122.340639,47.77418,47.774448
1_58785,530330298015019,-122.271608,-122.265986,47.375819,47.378149
1_60637,530330303131011,-122.303758,-122.301533,47.311625,47.312989
1_60638,530330300062010,-122.306227,-122.302829,47.3151,47.318725
1_1510,530330092001011,-122.326362,-122.325054,47.599189,47.60003
1_49490,530330271001021,-122.297754,-122.294503,47.488665,47.489546
1_50030,530330274002010,-122.31554,-122.313755,47.481341,47.483122
1_70170,530330222033006,-122.212681,-122.210383,47.701364,47.704279
1_60646,530330303141010,-122.331404,-122.325008,47.299813,47.305048
1_60640,530330300062014,-122.313389,-122.308102,47.315122,47.318119
1_49480,530330273004000,-122.302201,-122.295872,47.484187,47.488734
1_19280,530330031003005,-122.388699,-122.387551,47.681309,47.683182
1_60636,530330303131007,-122.311856,-122.299151,47.301678,47.312848
1_70180,530330220063000,-122.210534,-122.207848,47.70401,47.709763
1_60634,530330303131007,-122.311856,-122.299151,47.301678,47.312848
1_60632,530330303131012,-122.313408,-122.30751,47.306065,47.307892
1_70184,530330220063000,-122.210534,-122.207848,47.70401,47.709763
1_60660,530330300062004,-122.313386,-122.308072,47.318684,47.32238
1_50050,530330274002011,-122.323414,-122.314086,47.47772,47.481344
1_70151,530330220062000,-122.20809,-122.202804,47.707618,47.711227
1_21890,530330093003083,-122.32367,-122.3214,47.577723,47.579809
1_70150,530330222025000,-122.217944,-122.207825,47.707602,47.711379
1_1500,530330092001009,-122.325054,-122.322177,47.599184,47.60152
1_50060,530330274002012,-122.323447,-122.314763,47.47237,47.477739
1_50065,530330274003021,-122.33033,-122.325856,47.472342,47.477721
1_50068,530330279001044,-122.339197,-122.33653,47.465943,47.466865
1_60650,530330300062014,-122.313389,-122.308102,47.315122,47.318119
1_50062,530330274002012,-122.323447,-122.314763,47.47237,47.477739
1_50061,530330274002014,-122.318099,-122.315326,47.474135,47.474659
1_50064,530330274003021,-122.33033,-122.325856,47.472342,47.477721
1_50063,530330274003025,-122.325856,-122.323438,47.472377,47.474726
1_70164,530330222025010,-122.211669,-122.210483,47.705664,47.707341
1_6950,530330004011000,-122.347803,-122.345078,47.732308,47.734127
1_70160,530330222025007,-122.212974,-122.20809,47.707281,47.709778
1_21880,530330093003078,-122.323507,-122.321398,47.579806,47.58189
1_6930,530330209002000,-122.355661,-122.353223,47.741325,47.745038
1_49450,530330273004013,-122.313385,-122.307213,47.484947,47.488624
1_21870,530330093003010,-122.325977,-122.321395,47.581883,47.586173
1_1560,530330081002042,-122.33141,-122.329656,47.602082,47.603231
1_6940,530330209003003,-122.370936,-122.355663,47.745297,47.754219
1_53420,530330284023010,-122.282973,-122.275446,47.446155,47.44785
1_60680,530330300061001,-122.31319,-122.297377,47.325504,47.329648
1_50075,530330282003001,-122.287074,-122.281171,47.468726,47.4706
1_19250,530330031001006,-122.388721,-122.387594,47.686794,47.689004
